,Actual Mixture,Fructose,HMF,Levulinic Acid,Formic Acid,Sum
1398.161,1.54E-02,2.70E-03,3.59E-03,5.73E-03,2.62E-03,1.463841E-02
1400.089,1.67E-02,2.84E-03,4.17E-03,6.78E-03,2.46E-03,1.625837E-02
1402.017,1.70E-02,3.19E-03,4.15E-03,7.42E-03,2.38E-03,1.713245E-02
1403.946,1.62E-02,3.59E-03,3.67E-03,7.26E-03,2.44E-03,1.696925E-02
1405.875,1.55E-02,3.81E-03,3.26E-03,6.80E-03,2.38E-03,1.624317E-02
1407.803,1.45E-02,3.66E-03,2.76E-03,6.19E-03,2.09E-03,1.470400E-02
1409.731,1.37E-02,3.58E-03,2.23E-03,5.60E-03,1.92E-03,1.332027E-02
1411.66,1.33E-02,3.75E-03,1.75E-03,5.25E-03,1.97E-03,1.272824E-02
1413.589,1.26E-02,3.91E-03,1.61E-03,4.90E-03,1.79E-03,1.220146E-02
1415.517,1.21E-02,3.81E-03,1.61E-03,4.75E-03,1.51E-03,1.167502E-02
1417.445,1.22E-02,3.69E-03,1.61E-03,4.75E-03,1.61E-03,1.166201E-02
1419.374,1.17E-02,3.85E-03,1.79E-03,4.59E-03,1.65E-03,1.188382E-02
1421.302,1.11E-02,3.69E-03,1.85E-03,4.28E-03,1.60E-03,1.141999E-02
1423.231,1.07E-02,3.45E-03,1.64E-03,4.21E-03,1.57E-03,1.086714E-02
1425.159,1.04E-02,3.48E-03,1.23E-03,3.87E-03,1.21E-03,9.786739E-03
1427.088,1.01E-02,3.51E-03,1.24E-03,3.69E-03,1.09E-03,9.533483E-03
1429.016,9.70E-03,3.54E-03,1.46E-03,3.27E-03,1.32E-03,9.597840E-03
1430.945,9.63E-03,3.78E-03,1.35E-03,2.88E-03,1.32E-03,9.331309E-03
1432.873,9.31E-03,3.69E-03,1.22E-03,2.98E-03,1.12E-03,9.002690E-03
1434.802,8.69E-03,3.34E-03,1.33E-03,2.76E-03,8.83E-04,8.311792E-03
1436.73,8.21E-03,3.30E-03,9.96E-04,2.36E-03,8.56E-04,7.508029E-03
1438.659,7.95E-03,3.61E-03,8.33E-04,2.04E-03,1.24E-03,7.720871E-03
1440.587,7.86E-03,3.57E-03,1.23E-03,1.58E-03,1.26E-03,7.640407E-03
1442.516,7.23E-03,3.20E-03,1.42E-03,1.20E-03,9.70E-04,6.791385E-03
1444.444,6.90E-03,3.09E-03,1.22E-03,1.17E-03,1.03E-03,6.503997E-03
1446.373,6.65E-03,3.15E-03,1.42E-03,1.51E-03,8.44E-04,6.931122E-03
1448.301,6.42E-03,3.48E-03,1.44E-03,1.16E-03,6.12E-04,6.688067E-03
1450.23,6.31E-03,3.33E-03,1.36E-03,8.17E-04,6.28E-04,6.134560E-03
1452.158,6.25E-03,3.02E-03,1.42E-03,9.86E-04,7.68E-04,6.188380E-03
1454.087,5.98E-03,3.19E-03,1.63E-03,9.42E-04,6.41E-04,6.410706E-03
1456.015,5.69E-03,3.17E-03,1.56E-03,6.21E-04,6.75E-04,6.020105E-03
1457.944,5.20E-03,2.88E-03,1.40E-03,4.21E-04,7.96E-04,5.493739E-03
1459.872,4.40E-03,2.81E-03,1.49E-03,3.99E-04,7.44E-04,5.451199E-03
1461.801,3.91E-03,2.70E-03,1.27E-03,1.76E-04,4.05E-04,4.557053E-03
1463.729,3.46E-03,2.18E-03,8.83E-04,1.88E-04,4.02E-04,3.650220E-03
1465.658,3.08E-03,1.85E-03,5.97E-04,9.35E-05,4.49E-04,2.990963E-03
1467.586,3.00E-03,1.78E-03,6.84E-04,-7.39E-05,4.64E-04,2.849152E-03
1469.515,2.68E-03,1.41E-03,4.73E-04,-9.36E-05,6.30E-04,2.417695E-03
1471.443,2.26E-03,1.24E-03,2.20E-04,-8.69E-05,6.64E-04,2.042018E-03
1473.372,1.91E-03,1.24E-03,2.14E-04,1.25E-04,5.47E-04,2.124959E-03
1475.3,1.88E-03,1.05E-03,3.55E-04,1.52E-04,2.71E-04,1.829914E-03
1477.229,1.73E-03,8.03E-04,4.09E-04,2.15E-05,1.48E-04,1.380888E-03
1479.157,1.16E-03,6.34E-04,3.72E-04,2.05E-04,1.47E-04,1.357968E-03
1481.086,9.00E-04,5.87E-04,2.32E-04,2.38E-04,1.12E-04,1.168579E-03
1483.014,1.03E-03,4.73E-04,6.99E-05,-4.64E-05,2.39E-04,7.361052E-04
1484.943,1.11E-03,2.66E-04,1.98E-04,-1.79E-04,2.02E-04,4.874332E-04
1486.871,9.40E-04,-6.52E-05,3.49E-04,4.82E-06,-1.22E-05,2.762147E-04
1488.8,8.89E-04,-2.51E-04,8.25E-05,2.11E-04,-1.32E-04,-8.910566E-05
1490.728,9.70E-04,1.36E-04,5.24E-05,2.39E-04,5.96E-05,4.862278E-04
1492.657,8.42E-04,5.19E-04,3.07E-04,-2.99E-05,3.14E-04,1.110756E-03
1494.585,5.55E-04,3.95E-04,4.27E-04,-3.08E-04,2.11E-04,7.251205E-04
1496.514,7.36E-04,2.39E-04,5.14E-04,-1.34E-04,3.94E-05,6.577592E-04
1498.442,8.59E-04,-2.32E-05,2.97E-04,2.85E-04,1.57E-04,7.159989E-04
1500.371,1.22E-03,-1.71E-04,1.74E-04,4.24E-04,-3.59E-05,3.911399E-04
1502.299,1.52E-03,4.92E-05,7.19E-04,2.10E-04,-7.15E-05,9.063530E-04
1504.228,1.27E-03,-6.33E-05,1.01E-03,-2.39E-05,-1.92E-04,7.311884E-04
1506.156,1.09E-03,-2.78E-04,1.34E-03,-2.24E-04,-2.55E-04,5.836728E-04
1508.085,1.35E-03,3.59E-05,1.63E-03,-3.15E-04,7.73E-05,1.428828E-03
1510.013,1.65E-03,1.09E-04,1.96E-03,-8.36E-06,1.20E-04,2.182494E-03
1511.942,2.02E-03,-2.59E-05,2.46E-03,4.44E-06,3.63E-05,2.477943E-03
1513.87,2.76E-03,-1.37E-04,3.28E-03,-6.01E-05,1.12E-04,3.194669E-03
1515.799,3.85E-03,-1.76E-04,4.04E-03,5.06E-04,2.22E-04,4.592031E-03
1517.727,4.84E-03,2.58E-04,5.26E-03,7.71E-04,1.42E-05,6.300202E-03
1519.656,6.27E-03,3.37E-04,6.71E-03,3.88E-04,-6.75E-05,7.368026E-03
1521.584,7.63E-03,9.75E-05,7.74E-03,1.62E-04,1.63E-04,8.158029E-03
1523.513,8.42E-03,-2.28E-04,8.40E-03,2.54E-04,1.20E-04,8.541672E-03
1525.441,8.36E-03,-1.06E-04,8.34E-03,2.59E-04,3.52E-06,8.494792E-03
1527.37,6.62E-03,1.60E-04,7.02E-03,1.62E-04,7.93E-05,7.426118E-03
1529.298,5.03E-03,3.77E-06,5.35E-03,9.10E-05,-1.96E-04,5.247976E-03
1531.227,4.04E-03,-1.16E-04,4.26E-03,-1.81E-04,-1.45E-04,3.818396E-03
1533.155,2.99E-03,-1.51E-04,3.25E-03,-1.62E-04,1.00E-04,3.036506E-03
1535.084,2.10E-03,3.32E-05,2.25E-03,3.61E-04,2.58E-04,2.897928E-03
1537.012,1.53E-03,1.29E-04,1.39E-03,1.45E-04,1.94E-04,1.860849E-03
1538.941,1.09E-03,7.32E-06,5.66E-04,-1.49E-04,1.33E-04,5.569681E-04
1540.869,4.59E-04,-2.57E-04,2.67E-04,-6.25E-05,1.52E-04,1.001493E-04
1542.798,-7.41E-05,-4.45E-04,1.83E-04,-9.76E-05,-2.29E-04,-5.889436E-04
1544.726,-3.43E-04,-1.85E-04,-8.88E-05,-1.50E-04,-3.15E-04,-7.382194E-04
1546.655,1.45E-05,-5.56E-05,-2.55E-04,-4.11E-05,-1.07E-04,-4.582907E-04
1548.583,-9.33E-05,-2.33E-04,-2.02E-04,-7.91E-05,1.46E-04,-3.677768E-04
1550.512,-3.03E-04,-1.72E-04,-6.27E-05,1.88E-04,3.44E-04,2.966225E-04
1552.44,-2.85E-04,4.27E-05,2.38E-05,2.46E-04,1.26E-04,4.384600E-04
1554.369,-1.25E-04,-2.09E-04,-5.67E-05,3.20E-04,2.02E-04,2.556910E-04
1556.297,-1.25E-04,-4.05E-04,-6.30E-05,3.17E-04,3.88E-04,2.375305E-04
1558.226,-2.38E-04,-2.11E-04,-1.56E-04,3.86E-04,4.45E-04,4.633073E-04
1560.154,-1.71E-04,5.81E-05,-1.92E-04,3.11E-04,4.06E-04,5.838700E-04
1562.083,-4.70E-05,2.98E-05,-5.23E-05,1.42E-04,4.54E-04,5.731215E-04
1564.011,2.11E-04,-7.79E-05,1.37E-04,-1.07E-05,6.88E-04,7.366369E-04
1565.94,3.94E-04,2.66E-05,2.27E-04,-2.66E-04,8.82E-04,8.698058E-04
1567.868,4.21E-04,1.66E-04,3.55E-04,-9.71E-05,8.11E-04,1.235513E-03
1569.797,3.62E-04,1.64E-04,4.29E-04,1.79E-04,7.65E-04,1.536612E-03
1571.725,3.29E-04,-4.11E-05,1.43E-04,1.03E-04,7.90E-04,9.953134E-04
1573.654,1.38E-04,-3.50E-05,1.44E-04,-3.40E-04,1.08E-03,8.488839E-04
1575.582,3.11E-04,-7.36E-05,4.62E-04,-4.84E-04,1.13E-03,1.034377E-03
1577.511,5.66E-04,-4.43E-04,6.58E-04,4.19E-05,8.30E-04,1.086218E-03
1579.439,3.67E-04,-1.09E-05,5.76E-04,1.69E-04,5.94E-04,1.327983E-03
1581.368,-1.09E-05,4.01E-04,5.13E-04,1.02E-04,7.23E-04,1.738789E-03
1583.296,5.18E-06,3.00E-04,3.63E-04,-5.10E-05,3.97E-04,1.008552E-03
1585.225,2.45E-04,4.75E-05,2.51E-04,-3.36E-05,3.10E-04,5.743004E-04
1587.153,1.12E-04,-2.30E-04,3.35E-04,3.76E-05,7.89E-04,9.318975E-04
1589.082,-1.87E-04,-5.79E-04,1.44E-04,-4.52E-05,1.04E-03,5.588650E-04
1591.01,2.68E-04,-3.85E-04,-2.27E-04,-1.31E-04,1.11E-03,3.685156E-04
1592.939,5.25E-04,2.36E-04,-1.62E-04,-8.58E-05,9.22E-04,9.101781E-04
1594.867,-1.38E-04,3.13E-04,-5.63E-05,-6.22E-05,7.17E-04,9.119129E-04
1596.796,-5.21E-04,3.03E-04,5.39E-05,-1.42E-04,6.45E-04,8.607539E-04
1598.724,-1.15E-04,3.13E-04,1.38E-04,1.73E-04,6.97E-04,1.321793E-03
1600.653,3.28E-05,-3.53E-04,4.25E-04,6.87E-04,1.09E-03,1.846555E-03
1602.581,2.08E-04,-5.41E-04,5.81E-04,3.41E-04,1.14E-03,1.520399E-03
1604.51,4.19E-04,-3.96E-04,3.12E-04,2.96E-04,1.04E-03,1.254763E-03
1606.438,5.56E-04,-1.34E-04,8.90E-04,4.58E-04,8.75E-04,2.088723E-03
1608.367,8.74E-04,-4.79E-05,1.32E-03,6.78E-04,8.93E-04,2.844994E-03
1610.295,1.57E-03,8.96E-05,1.78E-03,5.49E-04,9.02E-04,3.323777E-03
1612.224,2.06E-03,5.61E-04,1.83E-03,5.11E-04,5.35E-04,3.440366E-03
1614.152,2.68E-03,4.06E-04,1.71E-03,9.88E-04,9.23E-04,4.029818E-03
1616.081,3.21E-03,-2.77E-05,1.99E-03,1.16E-03,1.50E-03,4.621015E-03
1618.009,3.45E-03,-1.85E-04,2.51E-03,9.23E-04,1.19E-03,4.440773E-03
1619.938,4.29E-03,-5.66E-04,2.99E-03,1.28E-03,1.28E-03,4.985313E-03
1621.866,5.47E-03,-7.92E-04,2.99E-03,1.65E-03,1.43E-03,5.278449E-03
1623.795,5.72E-03,-5.77E-04,3.29E-03,1.48E-03,1.60E-03,5.788211E-03
1625.723,5.77E-03,-1.50E-04,3.98E-03,9.21E-04,2.01E-03,6.760555E-03
1627.652,6.46E-03,-1.56E-04,4.56E-03,8.66E-04,2.18E-03,7.447835E-03
1629.58,6.66E-03,-8.63E-05,4.84E-03,1.30E-03,2.32E-03,8.382255E-03
1631.509,6.80E-03,-5.14E-05,4.84E-03,1.82E-03,2.41E-03,9.011868E-03
1633.437,7.31E-03,-9.14E-05,5.59E-03,2.37E-03,2.08E-03,9.947688E-03
1635.366,8.54E-03,1.21E-04,6.83E-03,2.56E-03,1.66E-03,1.117087E-02
1637.294,9.97E-03,2.48E-05,7.17E-03,2.01E-03,1.78E-03,1.098733E-02
1639.223,1.10E-02,2.68E-04,7.16E-03,1.59E-03,1.79E-03,1.081676E-02
1641.151,1.20E-02,2.32E-04,7.80E-03,1.97E-03,2.02E-03,1.201898E-02
1643.08,1.27E-02,2.14E-04,8.51E-03,2.71E-03,2.09E-03,1.353111E-02
1645.008,1.35E-02,-4.41E-05,9.47E-03,2.21E-03,2.40E-03,1.402914E-02
1646.937,1.41E-02,2.07E-04,1.06E-02,2.26E-03,2.50E-03,1.557668E-02
1648.865,1.52E-02,6.89E-04,1.14E-02,2.86E-03,1.93E-03,1.687038E-02
1650.794,1.63E-02,5.64E-04,1.21E-02,2.82E-03,2.13E-03,1.759357E-02
1652.722,1.69E-02,-2.60E-04,1.27E-02,2.70E-03,2.54E-03,1.770810E-02
1654.651,1.79E-02,-4.49E-04,1.38E-02,2.88E-03,2.44E-03,1.864314E-02
1656.579,1.92E-02,5.87E-05,1.51E-02,3.46E-03,2.03E-03,2.063552E-02
1658.508,2.02E-02,1.78E-04,1.53E-02,3.20E-03,1.96E-03,2.059853E-02
1660.436,2.06E-02,-1.20E-04,1.49E-02,2.90E-03,1.75E-03,1.939059E-02
1662.365,2.08E-02,-1.14E-04,1.47E-02,3.15E-03,1.91E-03,1.967446E-02
1664.293,2.09E-02,3.85E-04,1.49E-02,3.17E-03,2.30E-03,2.075791E-02
1666.222,2.07E-02,4.30E-04,1.47E-02,2.90E-03,2.65E-03,2.070650E-02
1668.15,1.97E-02,1.73E-04,1.41E-02,2.82E-03,3.03E-03,2.016944E-02
1670.079,1.87E-02,-2.97E-04,1.31E-02,3.43E-03,3.04E-03,1.923561E-02
1672.007,1.76E-02,-5.23E-04,1.16E-02,4.25E-03,3.00E-03,1.835333E-02
1673.936,1.64E-02,-2.27E-05,9.48E-03,5.07E-03,3.36E-03,1.789324E-02
1675.864,1.59E-02,4.23E-04,7.57E-03,5.31E-03,3.65E-03,1.695165E-02
1677.793,1.46E-02,4.30E-04,6.53E-03,5.13E-03,3.43E-03,1.551369E-02
1679.721,1.33E-02,3.71E-04,5.20E-03,5.20E-03,3.37E-03,1.414000E-02
1681.65,1.27E-02,3.88E-04,3.79E-03,5.87E-03,3.98E-03,1.403242E-02
1683.578,1.26E-02,-5.30E-05,2.62E-03,6.23E-03,4.56E-03,1.336120E-02
1685.507,1.26E-02,-2.22E-04,2.00E-03,6.65E-03,4.70E-03,1.313503E-02
1687.435,1.32E-02,3.88E-05,1.71E-03,7.26E-03,4.96E-03,1.396092E-02
1689.364,1.42E-02,2.43E-04,1.09E-03,8.39E-03,5.27E-03,1.498706E-02
1691.292,1.49E-02,-2.18E-05,4.02E-04,9.26E-03,5.69E-03,1.532632E-02
1693.221,1.59E-02,-1.38E-04,8.21E-05,9.84E-03,5.76E-03,1.554055E-02
1695.149,1.71E-02,-2.96E-04,3.45E-05,1.09E-02,6.43E-03,1.704165E-02
1697.078,1.83E-02,-2.68E-04,1.94E-05,1.19E-02,7.10E-03,1.878598E-02
1699.006,1.95E-02,-1.09E-04,-8.60E-05,1.25E-02,6.94E-03,1.923957E-02
1700.935,2.07E-02,-1.65E-04,-1.21E-04,1.34E-02,7.25E-03,2.035333E-02
1702.863,2.13E-02,1.39E-04,3.99E-04,1.42E-02,7.59E-03,2.230823E-02
1704.792,2.14E-02,4.62E-04,3.46E-04,1.43E-02,7.94E-03,2.306154E-02
1706.72,2.14E-02,4.14E-04,3.73E-05,1.40E-02,8.18E-03,2.261264E-02
1708.649,2.13E-02,-1.13E-04,9.83E-05,1.34E-02,8.42E-03,2.178604E-02
1710.577,2.07E-02,-2.78E-04,-3.24E-04,1.26E-02,8.91E-03,2.089821E-02
1712.505,2.01E-02,8.32E-06,-2.98E-04,1.18E-02,9.18E-03,2.067366E-02
1714.434,1.96E-02,9.39E-05,7.42E-06,1.10E-02,8.97E-03,2.004353E-02
1716.363,1.85E-02,-3.38E-04,-5.71E-04,1.01E-02,9.00E-03,1.819720E-02
1718.291,1.82E-02,-1.39E-04,-2.30E-04,9.41E-03,9.13E-03,1.816356E-02
1720.219,1.73E-02,4.86E-04,4.57E-04,8.53E-03,8.90E-03,1.837498E-02
1722.148,1.63E-02,2.51E-04,1.56E-04,7.32E-03,8.58E-03,1.630470E-02
1724.077,1.58E-02,-3.31E-05,-5.39E-06,6.90E-03,8.44E-03,1.529791E-02
1726.005,1.51E-02,2.79E-04,2.49E-05,6.44E-03,8.59E-03,1.533370E-02
1727.933,1.44E-02,4.43E-04,-4.72E-05,6.00E-03,8.37E-03,1.476268E-02
1729.862,1.34E-02,-3.77E-05,1.82E-04,5.33E-03,7.69E-03,1.316117E-02
1731.791,1.23E-02,-3.09E-04,3.06E-04,4.70E-03,7.62E-03,1.231758E-02
1733.719,1.11E-02,2.84E-04,-4.07E-04,4.07E-03,6.76E-03,1.071107E-02
1735.647,9.94E-03,4.31E-04,-3.26E-04,3.74E-03,6.10E-03,9.939361E-03
1737.576,9.01E-03,1.36E-04,-8.58E-05,3.36E-03,6.12E-03,9.532122E-03
1739.505,8.23E-03,3.05E-04,4.51E-04,2.88E-03,5.39E-03,9.021520E-03
1741.433,7.23E-03,4.12E-05,2.57E-04,2.57E-03,4.59E-03,7.459341E-03
1743.361,6.20E-03,-1.69E-04,-5.66E-04,2.10E-03,4.03E-03,5.394351E-03
1745.29,4.99E-03,-6.97E-05,-5.13E-04,1.65E-03,3.39E-03,4.463957E-03
1747.219,3.69E-03,4.41E-04,-3.69E-04,1.85E-03,2.69E-03,4.615844E-03
1749.147,3.40E-03,4.53E-04,6.78E-05,1.95E-03,2.13E-03,4.601017E-03
1751.075,3.35E-03,3.33E-04,4.02E-04,1.59E-03,1.84E-03,4.162633E-03
1753.004,2.82E-03,1.85E-04,-1.19E-04,1.29E-03,1.65E-03,3.012519E-03
1754.932,2.08E-03,1.22E-05,-4.01E-04,7.49E-04,1.42E-03,1.782898E-03
1756.861,1.39E-03,8.29E-05,-2.89E-04,7.07E-04,9.58E-04,1.459034E-03
1758.789,1.23E-03,1.23E-04,-2.31E-04,6.38E-04,6.66E-04,1.195083E-03
1760.718,1.30E-03,-8.63E-05,-1.36E-04,4.82E-04,3.85E-04,6.438776E-04
1762.646,9.41E-04,3.73E-04,4.60E-05,7.61E-04,2.95E-04,1.474866E-03
1764.575,4.96E-04,1.06E-03,2.75E-04,7.37E-04,5.89E-04,2.658626E-03
1766.503,3.93E-04,7.73E-04,5.78E-04,2.49E-04,1.17E-04,1.717955E-03
1768.432,1.07E-04,4.34E-04,4.47E-05,2.25E-04,-3.71E-04,3.327105E-04
1770.36,-6.04E-05,7.76E-04,-6.08E-04,4.12E-04,-3.13E-04,2.657115E-04
1772.289,-1.59E-04,9.88E-04,-5.41E-04,1.75E-04,1.53E-04,7.745779E-04
1774.217,-3.82E-04,4.50E-04,-4.52E-04,-3.51E-04,-6.19E-05,-4.151705E-04
1776.146,-5.10E-04,1.27E-04,-2.02E-04,1.92E-04,-1.75E-04,-5.827190E-05
1778.074,-6.99E-05,3.67E-04,-9.88E-05,3.64E-04,-4.63E-06,6.280720E-04
1780.003,3.02E-04,2.03E-04,1.20E-04,2.39E-04,-1.45E-04,4.172474E-04
1781.931,5.07E-04,6.05E-05,4.45E-04,4.69E-05,-3.15E-04,2.381710E-04
1783.86,3.54E-04,-4.52E-05,8.80E-05,5.17E-05,0.00E+00,9.447515E-05
1785.788,-3.65E-04,1.56E-04,-1.14E-04,4.91E-04,3.15E-04,8.475906E-04
1787.717,-4.64E-04,5.70E-04,-2.39E-04,4.21E-04,7.02E-04,1.454638E-03
1789.645,-1.65E-04,1.84E-04,-1.45E-04,-1.65E-05,6.64E-04,6.869810E-04
1791.574,1.50E-04,1.47E-04,3.27E-04,-4.42E-04,3.14E-04,3.466120E-04
1793.502,2.60E-05,-9.16E-05,3.10E-04,-2.26E-04,-4.42E-04,-4.494620E-04
1795.431,-3.69E-04,4.43E-05,-8.44E-05,-3.67E-04,-5.96E-04,-1.002609E-03
1797.359,-4.82E-04,3.06E-04,-7.92E-04,-9.47E-04,1.63E-04,-1.269010E-03
1799.288,-3.97E-04,-2.22E-04,-5.52E-04,-4.30E-04,7.11E-04,-4.928249E-04
1801.216,-4.50E-04,-3.10E-05,2.73E-04,4.64E-04,2.86E-04,9.917061E-04
1803.145,-4.55E-04,-2.03E-04,5.73E-04,3.10E-04,3.31E-04,1.011460E-03
1805.073,-4.75E-04,-4.43E-04,7.39E-04,4.13E-04,3.15E-04,1.023265E-03
1807.002,-5.66E-04,6.76E-05,5.78E-04,2.59E-04,4.04E-04,1.307337E-03
1808.93,-4.69E-04,1.75E-04,-2.36E-04,3.80E-04,4.04E-04,7.237970E-04
1810.859,-1.21E-04,-9.75E-05,-3.67E-04,5.71E-04,2.28E-04,3.347391E-04
1812.787,8.50E-04,-1.60E-04,2.14E-05,4.65E-04,-1.19E-04,2.072012E-04
1814.716,1.09E-03,-1.04E-04,2.05E-04,5.37E-04,-2.91E-04,3.478647E-04
1816.644,1.59E-04,-8.71E-05,3.01E-04,3.72E-04,-4.36E-04,1.505634E-04
1818.573,3.67E-05,-3.10E-04,4.98E-04,-3.43E-04,-2.00E-04,-3.545124E-04
1820.501,5.75E-05,-3.52E-04,1.87E-04,-1.20E-03,-1.95E-04,-1.559216E-03
1822.43,-1.77E-04,1.45E-04,2.53E-04,-8.22E-04,-4.53E-04,-8.767316E-04
1824.358,-5.85E-04,7.25E-04,5.48E-05,3.59E-04,-6.87E-04,4.504788E-04
1826.287,-4.13E-04,5.37E-04,-7.14E-04,8.49E-04,-4.55E-04,2.171625E-04
1828.215,-2.88E-04,3.33E-04,-1.89E-04,8.76E-04,-9.15E-05,9.278920E-04
1830.144,-5.29E-04,5.21E-04,6.08E-04,7.74E-04,6.91E-04,2.593832E-03
1832.072,-4.11E-04,5.01E-04,5.89E-05,1.27E-04,1.23E-03,1.913746E-03
1834.001,4.69E-05,1.31E-04,-5.96E-04,-8.38E-05,9.44E-04,3.957304E-04
1835.929,-3.16E-04,-2.89E-04,-4.58E-04,2.44E-05,7.27E-04,4.939840E-06
1837.858,-7.57E-05,-5.83E-05,-7.68E-05,-4.24E-04,6.05E-04,4.578596E-05
1839.786,5.52E-04,4.74E-04,3.01E-05,-5.25E-04,3.01E-04,2.807308E-04
1841.715,1.83E-04,6.53E-04,-3.74E-04,2.71E-04,7.68E-04,1.317942E-03
